,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,mode,speechiness,tempo
4320,0.0582,0.766,0.4141548586850512,0.394,0.00523,0.279,1.0,0.0637,0.677737980321428
4321,0.242,0.807,0.503679149591457,0.563,0.00322,0.0488,1.0,0.0287,0.47835272400887396
4322,0.421,0.346,0.5064119190477685,0.501,0.0,0.0657,1.0,0.0364,0.4227632982777016
4323,0.00644,0.522,0.4790836856137033,0.918,0.0023,0.163,0.0,0.0416,0.5336796558790157
4324,0.138,0.677,0.5187527481538217,0.688,0.0,0.114,0.0,0.0633,0.4151171061321953
4325,0.128,0.665,0.5119451650031115,0.703,0.0,0.115,1.0,0.07,0.41477417060407457
4326,0.0103,0.683,0.4387007862883745,0.598,9.84e-05,0.251,1.0,0.188,0.45712459144100664
4327,0.906,0.465,0.38605270084459753,0.0871,0.93,0.112,1.0,0.0406,0.30497552879811685
4328,0.533,0.628,0.5264276373543004,0.563,0.0,0.111,1.0,0.0702,0.33857050923809034
4329,0.00265,0.742,0.5453711144472662,0.623,0.376,0.0692,1.0,0.0581,0.4365061220342427
4330,0.121,0.445,0.4691990460797104,0.924,0.0,0.0588,0.0,0.171,0.7361852021202729
4331,0.986,0.324,0.45143915849213534,0.0158,0.96,0.0947,1.0,0.0619,0.28533506071228976
4332,0.0244,0.678,0.5471088811151477,0.692,0.512,0.206,1.0,0.0293,0.45300936510355805
4333,0.0966,0.57,0.5191366796543968,0.618,0.0802,0.247,0.0,0.0287,0.5377737133567038
4334,0.636,0.722,0.4454763065745675,0.564,2.47e-06,0.331,1.0,0.112,0.6438042981252857
4335,0.0678,0.604,0.5218545321175969,0.788,0.153,0.127,0.0,0.103,0.5337092922826805
4336,0.00196,0.308,0.5630491947677005,0.727,0.852,0.13,1.0,0.0392,0.4229030127521211
4337,0.854,0.59,0.6226178042622448,0.439,0.0,0.107,0.0,0.0735,0.6443377533912513
4338,0.671,0.356,0.5105107763280867,0.324,0.0135,0.0999,0.0,0.0472,0.5169012176328134
4339,0.774,0.763,0.44857108668122514,0.35,4e-06,0.258,0.0,0.0478,0.5931556842622229
4340,0.134,0.485,0.5164072721489132,0.928,2.92e-05,0.217,0.0,0.445,0.6781020847093091
4341,0.0419,0.413,0.5531523292028298,0.474,0.508,0.384,1.0,0.0328,0.4699910244034615
4342,0.968,0.649,0.4295471546386005,0.0454,0.872,0.116,1.0,0.0363,0.4235423123168893
4343,0.984,0.596,0.44376856503937456,0.113,0.939,0.0841,1.0,0.0415,0.5421683686429913
4344,0.0549,0.56,0.4871436995650955,0.742,0.153,0.0948,1.0,0.0387,0.44867398262459984
4345,0.848,0.703,0.5091090691930664,0.33,0.00122,0.072,1.0,0.0508,0.48692187843993967
4346,0.178,0.761,0.5284707135165587,0.892,4.19e-05,0.0712,1.0,0.133,0.5378583887957459
4347,0.0697,0.745,0.4687559634405294,0.825,0.0,0.168,1.0,0.0748,0.423292519771715
4348,0.594,0.628,0.512797534642869,0.642,0.0,0.221,0.0,0.182,0.5592855086453623
4349,0.00716,0.516,0.5408076135588731,0.805,3.43e-06,0.0588,0.0,0.145,0.6349895849209978
4350,0.0294,0.648,0.5130755155641622,0.89,3.58e-06,0.116,0.0,0.0523,0.533256278683805
4351,0.000684,0.629,0.49549305815596933,0.931,0.0,0.0693,0.0,0.126,0.4998475842097241
4352,0.147,0.293,0.6306014301937064,0.575,0.603,0.111,0.0,0.0551,0.3810437094616336
4353,0.545,0.692,0.5959897509005714,0.875,5.78e-05,0.326,1.0,0.0571,0.35807126284949786
4354,0.755,0.73,0.4485032256872119,0.558,0.0,0.362,1.0,0.0853,0.41901641010008633
4355,0.00151,0.612,0.5036903212342403,0.89,0.868,0.0894,1.0,0.0628,0.537744076953039
4356,0.842,0.515,0.49586851131780074,0.27,0.0,0.114,1.0,0.0357,0.5100975461057765
4357,0.43,0.744,0.4696143218392068,0.394,1.38e-05,0.346,1.0,0.0499,0.5334764348253145
4358,0.089,0.769,0.459729557215512,0.836,2.83e-06,0.369,1.0,0.266,0.5588113261867262
4359,0.00587,0.755,0.5007763297975876,0.615,1.75e-06,0.109,1.0,0.0454,0.44858930718555773
4360,0.171,0.349,0.516701188278883,0.621,0.448,0.15,1.0,0.07,0.5076546596894105
4361,0.309,0.802,0.47516834811084707,0.737,0.0,0.0815,1.0,0.0432,0.495160798658741
4362,0.731,0.391,0.4559854544909574,0.549,0.0,0.0831,1.0,0.11,0.7794247150671476
4363,0.633,0.52,0.4926261883797767,0.531,0.0,0.101,1.0,0.0428,0.5158385408728344
4364,0.701,0.311,0.4957434561644569,0.485,0.0,0.0726,0.0,0.0365,0.3275034293552812
4365,0.249,0.609,0.4692110046148925,0.43,1.13e-06,0.0996,1.0,0.0547,0.7302494538434181
4366,0.488,0.689,0.4751302070635208,0.412,0.00016,0.0659,0.0,0.0301,0.5366475300174431
4367,0.646,0.506,0.46317701634237896,0.352,0.0,0.405,1.0,0.0608,0.33178377279886195
4368,0.92,0.527,0.5233146057365179,0.0861,0.000334,0.0988,1.0,0.0301,0.43854256634320643
4369,0.978,0.0786,0.48813382703330843,0.0152,0.865,0.07,1.0,0.0397,0.7513759758844349
4370,0.0888,0.691,0.4524248785877323,0.595,5.56e-05,0.0886,0.0,0.0377,0.5123033412928246
4371,0.681,0.345,0.49906992132805206,0.471,3.09e-05,0.155,1.0,0.0579,0.7794882216464292
4372,0.979,0.586,0.4048300651486183,0.269,0.000524,0.813,1.0,0.593,0.5757591153110129
4373,0.128,0.57,0.4640527872318798,0.585,0.000105,0.111,1.0,0.251,0.41188250436078505
4374,0.507,0.881,0.5353674539360327,0.357,0.0,0.114,1.0,0.0765,0.46560060288912597
4375,0.849,0.761,0.4020780975665743,0.734,0.0,0.293,0.0,0.0387,0.46970312791071817
4376,0.015,0.762,0.47647922780779295,0.863,0.0,0.125,0.0,0.0561,0.4488306321868279
4377,0.11,0.715,0.46531813748662887,0.624,0.0,0.123,0.0,0.114,0.6693043065928296
4378,0.0725,0.478,0.476066958711161,0.802,0.0,0.136,0.0,0.0454,0.8467543904215143
4379,0.364,0.782,0.394873620259111,0.834,0.313,0.122,1.0,0.0704,0.7194236989618792
4380,0.41,0.74,0.47952123587133544,0.754,0.000102,0.137,0.0,0.0887,0.5250004233771952
4381,0.0227,0.423,0.5109523195717327,0.943,0.0,0.0798,1.0,0.498,0.5905265118799641
4382,0.00719,0.446,0.566596391057979,0.975,0.289,0.214,0.0,0.163,0.5924317092584125
4383,0.839,0.68,0.48738418262467254,0.703,0.0218,0.0863,0.0,0.0439,0.43306829920913137
4384,0.43,0.689,0.3995779450470538,0.412,0.184,0.118,0.0,0.0557,0.5690612880827787
4385,0.573,0.311,0.5394187015739695,0.538,0.0,0.113,0.0,0.0263,0.5807761350742603
4386,0.463,0.571,0.5976066865914977,0.734,0.000691,0.128,0.0,0.0402,0.5033150434385002
4387,0.795,0.576,0.5203980932247991,0.591,6.85e-05,0.266,1.0,0.0332,0.5250427610967163
4388,0.82,0.609,0.5633869426314564,0.278,0.000514,0.103,0.0,0.0358,0.5329599146471574
4389,0.0631,0.7,0.4796929951846203,0.82,1.69e-06,0.133,1.0,0.367,0.5505088993886432
4390,0.151,0.602,0.48150313346365947,0.688,0.0,0.158,0.0,0.055,0.5847050754458161
4391,0.315,0.56,0.54454628398295,0.604,1.12e-06,0.176,1.0,0.0866,0.3589561211874884
4392,0.464,0.644,0.5432976667140528,0.423,0.0,0.11,0.0,0.0324,0.558447221798845
4393,0.259,0.579,0.5623086742559491,0.712,0.000253,0.18,0.0,0.0308,0.3429270605768091
4394,0.845,0.598,0.47580920263368887,0.236,0.0,0.109,1.0,0.0363,0.6343841555318463
4395,0.518,0.356,0.5636383771348643,0.47,1e-05,0.0807,1.0,0.0278,0.3975300174431404
4396,0.173,0.56,0.5578625678835603,0.702,0.0,0.125,0.0,0.0366,0.6347863638672966
4397,0.586,0.271,0.5421665713348149,0.726,0.0,0.353,1.0,0.0527,0.37013751291300445
4398,0.676,0.72,0.5573095239546726,0.621,0.0,0.0679,1.0,0.0491,0.4868287354569933
4399,0.5,0.615,0.5088877439934918,0.91,0.511,0.281,1.0,0.0347,0.47000372571931787
4400,0.572,0.525,0.578873490087783,0.448,1.51e-05,0.107,0.0,0.0391,0.34349015224643936
4401,0.0981,0.7,0.5325067087404118,0.526,0.471,0.102,1.0,0.0355,0.38957052617317817
4402,0.0642,0.853,0.5843266598816155,0.745,1.87e-06,0.0274,0.0,0.109,0.4571838642483361
4403,0.00107,0.818,0.4995350628066966,0.799,0.128,0.057,0.0,0.156,0.42343646801808665
4404,0.0103,0.753,0.544754330431616,0.56,0.0,0.109,1.0,0.0445,0.5758353232061507
4405,0.000257,0.601,0.4865558271771937,0.82,0.000266,0.0825,1.0,0.0474,0.6138080238446036
4406,0.0454,0.752,0.4881354654176089,0.462,0.000954,0.091,0.0,0.0519,0.43184050534302015
4407,0.964,0.404,0.5031009056135036,0.0182,0.00037,0.108,1.0,0.0414,0.4619341563786008
4408,0.0111,0.889,0.39992982954029777,0.884,0.804,0.0999,1.0,0.0379,0.5250004233771952
4409,0.958,0.815,0.42378811531202687,0.0403,0.922,0.11,1.0,0.0678,0.4233983640705177
4410,0.000761,0.764,0.5968957759853026,0.431,0.798,0.0476,1.0,0.0713,0.508031465393148
4411,0.57,0.798,0.5526824068453426,0.931,0.0,0.576,1.0,0.0745,0.5088062456603837
4412,0.00138,0.783,0.42613891664132764,0.864,0.00457,0.0998,1.0,0.116,0.507951023726058
4413,0.0189,0.716,0.5432649405443235,0.832,1.17e-06,0.305,1.0,0.062,0.3809632677945435
4414,0.000712,0.595,0.47186335949070446,0.817,0.0386,0.142,0.0,0.0474,0.6137318159494657
4415,0.00536,0.647,0.5571066825842999,0.792,5.82e-05,0.054,1.0,0.0373,0.5589933783806669
4416,0.896,0.734,0.4328018015586297,0.22,0.0,0.339,1.0,0.226,0.45291622212061167
4417,0.103,0.623,0.49787654327851083,0.962,0.000174,0.264,0.0,0.0895,0.6349091432539077
4418,0.827,0.349,0.5169533826303274,0.446,0.00722,0.0808,1.0,0.0522,0.3358989991363105
4419,0.364,0.704,0.4718751244850794,0.86,2.39e-06,0.486,1.0,0.13,0.42379633863401583
4420,0.219,0.531,0.5437475703939234,0.422,0.0198,0.0608,1.0,0.0571,0.7961862182255415
4421,0.105,0.532,0.47978699787747314,0.66,0.000222,0.0996,1.0,0.0825,0.5504453928093617
4422,0.149,0.644,0.4908545219381346,0.811,0.000473,0.17,1.0,0.0517,0.6558493793290318
4423,0.0101,0.567,0.45288298826290485,0.963,0.35,0.387,1.0,0.0403,0.5503861200020321
4424,0.00123,0.682,0.4453070793446159,0.907,0.401,0.217,0.0,0.0475,0.5421768361868956
4425,0.0635,0.733,0.4756200404967843,0.69,1.18e-06,0.105,0.0,0.0427,0.495317448220969
4426,0.958,0.381,0.4436524285967942,0.0422,0.942,0.0929,0.0,0.0297,0.3993082016630256
4427,0.251,0.716,0.41039393542797,0.665,0.000186,0.254,1.0,0.0313,0.37069637081068263
4428,0.0756,0.651,0.48922624908118717,0.708,1.08e-05,0.42,1.0,0.0491,0.5167615031583939
4429,0.582,0.677,0.45469363299801224,0.467,0.918,0.0945,0.0,0.034,0.5631975139291098
4430,0.00708,0.477,0.4382722114206832,0.572,0.784,0.144,1.0,0.0319,0.8214914731832884
4431,0.00882,0.59,0.466712053711283,0.677,0.000147,0.157,1.0,0.0577,0.7814399905163508
4432,0.0293,0.726,0.5142588384499138,0.769,0.0101,0.104,1.0,0.123,0.4148461447272604
4433,0.013,0.714,0.44910671953049675,0.472,4.51e-06,0.266,1.0,0.0864,0.5551364121322969
4434,0.00284,0.743,0.4682820746018188,0.893,0.000369,0.113,1.0,0.129,0.5506951853545361
4435,0.427,0.597,0.5049056884227223,0.363,0.000416,0.35,1.0,0.0291,0.392081152940778
4436,0.00877,0.798,0.6301211103321083,0.755,0.876,0.109,0.0,0.0446,0.5377398431810869
4437,0.897,0.429,0.4474524871329053,0.214,0.0,0.105,1.0,0.242,0.3295949126996223
4438,0.205,0.764,0.4879756455594231,0.561,2.74e-05,0.694,1.0,0.0384,0.5504919643008349
4439,0.291,0.385,0.5470997471631982,0.468,0.0293,0.0892,1.0,0.0251,0.3443369066368609
4440,0.385,0.532,0.5093969914322902,0.433,0.0,0.355,1.0,0.0933,0.3261697911903673
4441,0.925,0.389,0.27295731235212695,0.0884,0.456,0.134,1.0,0.101,0.6871750580026756
4442,0.887,0.386,0.40528379703981354,0.202,0.494,0.0915,0.0,0.0349,0.3498873816660739
4443,0.737,0.495,0.4505371997054648,0.333,0.0,0.112,0.0,0.0288,0.422348388626395
4444,0.881,0.638,0.4157502000750901,0.124,0.904,0.208,0.0,0.0725,0.3810733458652983
4445,0.777,0.551,0.4682265590618375,0.55,0.0,0.202,1.0,0.0286,0.42841538383376515
4446,0.599,0.464,0.4098841058360745,0.596,0.00196,0.248,1.0,0.0302,0.592139578993717
4447,0.979,0.401,0.48427187799479654,0.111,0.00345,0.13,1.0,0.037,0.7742552795136243
4448,0.927,0.603,0.4758692643766198,0.148,0.0,0.101,1.0,0.0279,0.40411776660061977
4449,0.907,0.801,0.47967056452760115,0.122,0.929,0.102,0.0,0.0443,0.3176387407068706
4450,0.325,0.564,0.49015451688099865,0.303,3.87e-05,0.11,1.0,0.0304,0.38119612525190943
4451,0.000399,0.606,0.44890267763896463,0.812,0.686,0.152,1.0,0.0314,0.5678377279886196
4452,0.284,0.816,0.399748351839295,0.444,0.0243,0.225,1.0,0.0546,0.508145777235855
4453,0.315,0.573,0.46880761083109457,0.584,1.19e-06,0.109,1.0,0.047,0.4862106047519856
4454,0.0914,0.711,0.4371264272820825,0.931,4.41e-05,0.0892,1.0,0.0323,0.4996231942962624
4455,0.723,0.471,0.46669524012781416,0.474,0.0,0.0964,1.0,0.0382,0.5108299886534912
4456,0.00513,0.709,0.520492189973901,0.475,0.579,0.115,1.0,0.031,0.529166454978069
4457,0.0232,0.653,0.4879756455594231,0.634,0.0,0.0908,0.0,0.0391,0.6774585513725888
4458,0.0219,0.547,0.4891383421735296,0.412,0.0593,0.0831,0.0,0.0355,0.6180460295686633
4459,0.457,0.494,0.5116730529287006,0.74,0.368,0.37,1.0,0.0678,0.4275389930396789
4460,0.924,0.361,0.4187784062216886,0.231,0.0,0.17,0.0,0.0375,0.709343087943911
4461,0.332,0.595,0.4986072925535421,0.61,2.14e-06,0.0628,0.0,0.0499,0.4147995732357872
4462,0.182,0.591,0.44141036531503497,0.559,0.0,0.146,0.0,0.0536,0.44290335145387727
4463,0.0789,0.438,0.5980477153379664,0.509,0.0239,0.119,1.0,0.0351,0.593003268471947
4464,0.333,0.656,0.5088509475391714,0.423,0.0,0.129,1.0,0.0247,0.4403503869667564
4465,0.0166,0.833,0.5118998444707747,0.754,0.0,0.246,1.0,0.0513,0.45725160459956987
4466,0.526,0.613,0.35141879430948264,0.612,0.000482,0.129,1.0,0.0599,0.33877796406374366
4467,0.373,0.876,0.44829319998222794,0.786,0.00545,0.145,0.0,0.081,0.46565564192450337
4468,0.537,0.699,0.4732664488511882,0.493,0.0,0.258,1.0,0.0699,0.4021659977306982
4469,0.241,0.643,0.45563696897350425,0.671,0.0178,0.12,1.0,0.0842,0.4103541126860743
4470,0.473,0.731,0.46794128177176075,0.59,3.39e-05,0.107,1.0,0.108,0.6819421158698707
4471,0.0118,0.476,0.5266607290882219,0.853,0.107,0.114,0.0,0.114,0.6349895849209978
4472,0.0177,0.924,0.40915623232889087,0.716,1.15e-06,0.128,0.0,0.0541,0.5079383224102016
4473,0.627,0.57,0.39870765148282583,0.63,0.0,0.464,0.0,0.0715,0.40263171264543
4474,0.981,0.556,0.3431113693009298,0.494,0.891,0.0759,0.0,0.0592,0.5491752612237294
4475,0.989,0.222,0.3551401218421115,0.054,0.957,0.114,1.0,0.0441,0.23155768937661939
4476,0.835,0.558,0.4702745634719234,0.328,0.583,0.109,0.0,0.0376,0.38098443665430404
4477,0.992,0.76,0.3627724614905534,0.0705,0.726,0.116,1.0,0.0623,0.6055818049416586
4478,0.0954,0.486,0.5200676532369664,0.617,3.23e-06,0.109,0.0,0.0287,0.5843240359701264
4479,0.871,0.319,0.4893588338434429,0.203,0.0,0.0811,1.0,0.0321,0.4146810276211282
4480,0.966,0.359,0.4768772941669026,0.448,0.818,0.163,1.0,0.0344,0.5740105674947925
4481,0.785,0.59,0.5002668095017397,0.577,0.0,0.107,1.0,0.0395,0.41512133990414735
4482,0.386,0.109,0.5935167382052349,0.335,0.91,0.0992,0.0,0.0353,0.31954393808531895
4483,0.00237,0.503,0.4750769721039305,0.759,1.06e-06,0.13,0.0,0.0423,0.38110298226896305
4484,0.203,0.486,0.4734476005980912,0.403,0.00154,0.0677,0.0,0.0296,0.600560551406459
4485,0.047,0.534,0.4916582002191885,0.582,0.0328,0.0883,1.0,0.0401,0.3564116242442717
4486,0.692,0.606,0.5458015387127282,0.896,0.13,0.705,0.0,0.0452,0.42344916933394294
4487,0.797,0.598,0.4613852022512295,0.262,0.00135,0.174,0.0,0.153,0.4245668851292994
4488,0.432,0.151,0.4655967458084347,0.235,0.804,0.137,0.0,0.0309,0.37047198089722094
4489,0.104,0.868,0.4210104852560006,0.66,0.0,0.0755,1.0,0.0526,0.5162026452607157
4490,0.0194,0.935,0.4781893810083575,0.454,0.0,0.0824,1.0,0.375,0.5634007349828108
4491,0.0144,0.768,0.38909335382209087,0.858,0.861,0.0829,1.0,0.0767,0.607800301444563
4492,0.261,0.82,0.4880420512647523,0.504,7e-06,0.104,0.0,0.141,0.35993835628037735
4493,0.358,0.814,0.43720366037047564,0.647,0.00468,0.146,1.0,0.129,0.4021151924672729
4494,0.093,0.871,0.4824227913433534,0.513,0.00302,0.352,0.0,0.101,0.47408084810919743
4495,0.0923,0.702,0.370119615793264,0.961,0.0,0.048,1.0,0.0775,0.6775135904079663
4496,0.28,0.782,0.4794849620599384,0.637,0.0,0.114,0.0,0.264,0.43179816762349915
4497,0.344,0.716,0.49724635577544163,0.535,1.85e-05,0.123,1.0,0.0432,0.5250342935528121
4498,0.451,0.741,0.4785303153102245,0.827,0.0,0.292,0.0,0.549,0.6702780741418144
4499,0.103,0.578,0.4055054352379046,0.998,0.842,0.41,1.0,0.155,0.4338769496519839
4500,0.213,0.662,0.45366389584580413,0.413,0.0,0.134,1.0,0.0299,0.39376196040576467
4501,0.173,0.655,0.45366389584580413,0.469,0.0,0.0956,1.0,0.0292,0.3918779318870768
4502,0.15,0.604,0.45691344358113173,0.601,0.000579,0.168,0.0,0.0628,0.592220020660807
4503,0.152,0.63,0.4739844930643333,0.781,0.000247,0.289,1.0,0.0406,0.4235973513522668
4504,0.776,0.378,0.4358078443889206,0.334,0.0,0.115,1.0,0.304,0.7675659198292942
4505,0.0139,0.82,0.409494719235469,0.731,0.0,0.0805,1.0,0.0443,0.508107673288286
4506,0.221,0.437,0.5768877298365944,0.229,0.0599,0.0935,1.0,0.0308,0.626221443208183
4507,0.779,0.506,0.45901538292088984,0.579,0.0,0.148,1.0,0.0683,0.3611195786550153
4508,0.352,0.651,0.49329109542554406,0.7,0.0,0.061,0.0,0.0318,0.44439363918101915
4509,0.203,0.764,0.44947148512604995,0.524,0.0683,0.129,0.0,0.0348,0.5165371132449321
4510,0.641,0.587,0.5217198753016419,0.489,0.254,0.115,1.0,0.0922,0.6563997696828057
4511,0.31,0.579,0.5119465810670745,0.736,0.0,0.198,0.0,0.0527,0.541918576097817
4512,0.0415,0.487,0.5127003055985648,0.961,1.15e-06,0.553,1.0,0.132,0.7197624007180476
4513,0.00204,0.687,0.5135108878921018,0.678,0.0929,0.363,0.0,0.181,0.49102863723348406
4514,0.271,0.62,0.5124555677423595,0.573,0.0,0.0607,1.0,0.0423,0.34525563515046825
4515,0.0573,0.71,0.4268534657465979,0.816,4.87e-06,0.176,0.0,0.186,0.554628359498044
4516,0.881,0.387,0.5435306510072642,0.374,0.0,0.851,1.0,0.0332,0.4939160697048214
4517,0.000108,0.511,0.46143633999879885,0.847,0.0,0.107,1.0,0.0339,0.6432750766312723
4518,0.0181,0.59,0.5306786694056878,0.529,0.794,0.129,0.0,0.0349,0.4405028027570323
4519,0.512,0.398,0.5054370668602526,0.56,0.0151,0.224,1.0,0.0312,0.6804094904232079
4520,0.0528,0.883,0.503489860291078,0.573,0.838,0.111,1.0,0.038,0.5293315720842012
4521,0.429,0.685,0.5101052751173283,0.787,0.0888,0.223,1.0,0.0348,0.4148884824467815
4522,0.805,0.483,0.5568654134942843,0.439,0.0,0.637,0.0,0.238,0.3471100272654914
4523,0.716,0.829,0.44549119868735354,0.24,0.903,0.177,0.0,0.203,0.32611898592694205
4524,0.664,0.508,0.501910382355732,0.404,0.0,0.104,1.0,0.0788,0.34595420752256595
4525,0.761,0.38,0.49592006867867466,0.138,0.00086,0.108,0.0,0.0356,0.3863824958932412
4526,0.99,0.504,0.43907403900628483,0.103,0.932,0.105,0.0,0.0332,0.2752417483784653
4527,0.0163,0.54,0.5135627742247681,0.761,0.0,0.0941,1.0,0.0372,0.42341106538637396
4528,0.984,0.32,0.4216690329616297,0.0261,0.928,0.0749,0.0,0.0416,0.29331148707006044
4529,0.996,0.387,0.36598876153437954,0.00906,0.889,0.0985,1.0,0.0455,0.2872825958102593
4530,0.944,0.149,0.6081997667704631,0.128,0.928,0.0703,1.0,0.0462,0.2005199071957188
4531,0.932,0.557,0.4304535382902357,0.0703,0.87,0.0912,0.0,0.0363,0.5587732222391573
4532,0.0447,0.731,0.47691239692997245,0.821,8.51e-05,0.107,1.0,0.0389,0.5585700011854561
4533,0.127,0.588,0.4852036408546414,0.653,0.0,0.423,0.0,0.0373,0.44410997646022793
4534,0.114,0.518,0.5158738449138873,0.686,0.0,0.114,1.0,0.0313,0.6099383562803773
4535,0.192,0.578,0.5023217076177984,0.724,2.38e-05,0.235,0.0,0.0865,0.7190087893105725
4536,0.317,0.669,0.4819342565379423,0.782,0.000355,0.466,0.0,0.105,0.3917424511846094
4537,0.3,0.571,0.5236306366524843,0.443,6.95e-06,0.101,1.0,0.0451,0.609337160663178
4538,0.014,0.622,0.48318959849023546,0.671,0.0,0.304,1.0,0.026,0.3598536808413351
4539,0.156,0.372,0.4741942957584382,0.835,0.000369,0.0973,0.0,0.264,0.3387610289759352
4540,0.324,0.445,0.5841524930604511,0.446,0.119,0.106,1.0,0.0286,0.39146725600772236
4541,0.0743,0.773,0.5104943470069481,0.974,1.17e-05,0.145,1.0,0.183,0.4446307304103371
4542,0.1,0.14,0.49239410672536654,0.478,0.000112,0.105,0.0,0.0484,0.7837600975461058
4543,0.00123,0.591,0.4832967997098727,0.721,0.000386,0.097,1.0,0.0335,0.5079256210943454
4544,0.0127,0.698,0.46945458405513696,0.725,0.122,0.288,1.0,0.0431,0.4445037172517739
4545,0.103,0.758,0.44033038643115385,0.574,1.14e-05,0.229,1.0,0.0436,0.5138698369151043
4546,0.612,0.427,0.5355421844727575,0.407,0.386,0.109,1.0,0.0382,0.7148469914816508
4547,0.0104,0.44,0.48530369378792315,0.993,0.0,0.964,0.0,0.184,0.7187674643093025
4548,0.227,0.643,0.4485408137222473,0.46,0.0,0.0916,1.0,0.0347,0.6352563125539805
4549,0.388,0.723,0.5034301961434622,0.504,7.4e-05,0.087,1.0,0.0392,0.5672195972836118
4550,0.964,0.444,0.4979074101990939,0.26,0.0815,0.125,1.0,0.0316,0.5099281952276922
4551,0.122,0.548,0.46595278477764723,0.816,0.0,0.335,1.0,0.0465,0.40385950651154123
4552,0.057,0.695,0.49961831176880533,0.656,0.0,0.267,1.0,0.0489,0.3852139748344595
4553,0.135,0.84,0.42299408458935495,0.338,0.0225,0.0635,1.0,0.0436,0.45734898135446833
4554,0.0228,0.673,0.4585427626076588,0.728,3.69e-06,0.0903,1.0,0.0376,0.6691434232586496
4555,0.362,0.503,0.5168524142133739,0.785,0.0,0.191,0.0,0.0374,0.43188284306254127
4556,0.0106,0.799,0.450878205356986,0.711,8.48e-05,0.0694,0.0,0.0337,0.5333832918423682
4557,0.03,0.585,0.4457749529009951,0.941,8.41e-06,0.196,0.0,0.145,0.5504919643008349
4558,0.579,0.489,0.4995151989848514,0.505,0.000333,0.104,0.0,0.117,0.6911844400413215
4559,0.421,0.601,0.49401021290733627,0.513,8.42e-05,0.0868,0.0,0.0378,0.5155887483276601
4560,9.09e-06,0.446,0.4888115323647124,0.931,1.09e-05,0.377,0.0,0.0469,0.4402445426679537
4561,0.598,0.393,0.4806417455995817,0.297,0.000436,0.249,0.0,0.0366,0.5366517637893952
4562,0.000119,0.444,0.49407736933858026,0.974,1.64e-05,0.233,0.0,0.114,0.5381208826567766
4563,0.00879,0.592,0.5061135435215354,0.935,0.0154,0.132,0.0,0.0581,0.5292765330488238
4564,0.0668,0.654,0.448998484157914,0.782,0.0,0.303,0.0,0.0494,0.6353960270284001
4565,0.587,0.598,0.49020224802892165,0.56,0.00122,0.178,1.0,0.263,0.7277769310233873
4566,0.0771,0.712,0.5480793012059006,0.967,0.0,0.356,1.0,0.047,0.6139985435824484
4567,0.655,0.563,0.4401865073060023,0.553,0.00737,0.17,1.0,0.0331,0.6768912259310064
4568,0.621,0.728,0.5025431081674907,0.563,0.0,0.179,0.0,0.134,0.42344916933394294
4569,0.727,0.712,0.36520626002782386,0.21,0.912,0.136,0.0,0.033,0.359887551016952
4570,0.695,0.702,0.4321267223648966,0.438,0.892,0.382,0.0,0.0476,0.5502591068434689
4571,0.955,0.385,0.3871952213586971,0.185,0.941,0.106,1.0,0.0394,0.33055174516079866
4572,0.0521,0.554,0.5100092950792332,0.899,0.0,0.0568,1.0,0.408,0.7280648275161307
4573,0.197,0.747,0.5355519883653055,0.491,1.77e-05,0.0837,1.0,0.0639,0.6140408813019695
4574,0.261,0.82,0.4880420512647523,0.504,7e-06,0.104,0.0,0.141,0.35993835628037735
4575,0.974,0.625,0.45803134304820414,0.125,0.000569,0.138,1.0,0.0492,0.523814967230605
4576,0.0129,0.502,0.5040065338965638,0.925,0.0,0.162,1.0,0.0501,0.6316279699910243
4577,0.939,0.527,0.5129446771730386,0.242,0.0435,0.114,1.0,0.0313,0.60901962776677
