track_name,artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature
Shelter,Porter Robinson,0.00293,0.276,218965.0,0.796,0.0,0.0,0.184,-4.499,1.0,0.0579,199.526,4.0
Shine A Light,BANNERS,0.0275,0.532,225827.0,0.748,4.76e-06,0.0,0.153,-5.223,1.0,0.0358,129.97,3.0
Shingeki Gt 20130218 Kyojin,Hiroyuki Sawano,0.505,0.159,151400.0,0.197,0.94,9.0,0.127,-15.228,0.0,0.0312,85.869,3.0
Shining Star,"Earth, Wind & Fire",0.668,0.676,170160.0,0.692,0.00915,9.0,0.13,-13.093,1.0,0.052,102.516,4.0
Shinkai,Eve,0.00378,0.621,266309.0,0.778,2.52e-05,11.0,0.103,-3.818,1.0,0.0284,122.98,4.0
Shinunoga E-Wa,Fujii Kaze,0.166,0.6,185573.0,0.76,4.09e-05,6.0,0.189,-6.124,0.0,0.0452,158.078,4.0
Shirt Da Button,Sonu Nigam,0.451,0.658,408063.0,0.767,0.0,0.0,0.551,-5.477,1.0,0.151,89.985,4.0
Shit Show,Peter McPoland,0.435,0.55,200080.0,0.699,0.0,1.0,0.197,-3.635,1.0,0.17,169.955,4.0
Shoe Laces,Curtis Waters,0.5,0.786,92496.0,0.366,0.065,3.0,0.106,-8.697,1.0,0.0418,110.118,4.0
Shook,Cautious Clay,0.344,0.693,149999.0,0.694,0.000109,8.0,0.112,-6.973,1.0,0.0533,90.011,4.0
Shoot,Tommy Lefroy,0.874,0.361,157801.0,0.172,0.168,7.0,0.132,-15.245,1.0,0.0356,177.118,3.0
Shoot Da Order,Jass Manak,0.00922,0.7,217143.0,0.697,0.0,4.0,0.104,-5.249,0.0,0.0685,83.951,4.0
Shooting Star,Anna Yvette,0.0171,0.56,239839.0,0.742,0.0,8.0,0.178,-5.28,1.0,0.0301,125.027,4.0
Shootout (Sped Up),Izzamuzzic,0.216,0.684,242143.0,0.605,0.941,10.0,0.103,-8.678,0.0,0.0634,104.647,4.0
Short Sighted,Lewis Ross,0.89,0.286,220720.0,0.288,0.00631,0.0,0.419,-12.423,1.0,0.0311,96.688,1.0
Shot In The Dark,AC/DC,2.07e-05,0.599,185133.0,0.787,5.27e-05,2.0,0.064,-4.708,1.0,0.0338,114.065,4.0
Should I Stay or Should I Go - Remastered,The Clash,0.0804,0.743,188987.0,0.836,0.0,2.0,0.384,-6.465,1.0,0.116,113.375,4.0
Shouldn't Be,Luke Chiang,,,,,,,,,,,,
Show Me Your Back,FindMyName,0.313,0.816,194400.0,0.614,0.849,2.0,0.101,-9.707,1.0,0.0678,100.018,4.0
Shubhaarambh,Amit Trivedi,0.2,0.484,232533.0,0.545,0.0,10.0,0.188,-6.607,1.0,0.0485,114.989,4.0
Shukran Allah,Salim–Sulaiman,0.732,0.432,290053.0,0.695,0.0014,1.0,0.274,-8.022,1.0,0.111,116.153,3.0
Shut My Mouth,Koven,2.95e-05,0.436,222000.0,0.945,0.797,5.0,0.148,-2.867,0.0,0.0952,149.886,4.0
Shut The World Out,Kasbo,0.0308,0.496,268966.0,0.679,0.00327,8.0,0.316,-6.893,1.0,0.0345,105.059,4.0
Shut up My Moms Calling,Hotel Ugly,0.325,0.485,164571.0,0.409,0.0,9.0,0.103,-10.711,0.0,0.101,138.419,4.0
Shut up My Moms Calling - (Sped Up),Hotel Ugly,0.312,0.653,135529.0,0.474,6.65e-06,5.0,0.119,-10.899,0.0,0.103,85.024,4.0
Sick of Losing Soulmates,dodie,0.723,0.492,267378.0,0.236,0.159,2.0,0.351,-17.224,1.0,0.0359,75.102,4.0
Side Effects,Carlie Hanson,0.1,0.569,188664.0,0.726,0.0,4.0,0.244,-5.343,1.0,0.178,185.946,4.0
Sidewalk,Paper Idol,0.0979,0.546,201552.0,0.552,0.0,10.0,0.0552,-8.298,0.0,0.36,86.867,4.0
Sign,FLOW,0.00183,0.363,236427.0,0.914,0.0,11.0,0.335,-2.899,0.0,0.0983,177.968,4.0
Sign,内田彩,0.0275,0.633,233960.0,0.854,0.0,1.0,0.337,-3.506,1.0,0.044,101.972,4.0
Signs,Ethan Dufault,0.354,0.767,204742.0,0.68,0.0,11.0,0.175,-6.326,1.0,0.0993,97.079,4.0
Silence,Before You Exit,0.739,0.929,200959.0,0.521,0.187,8.0,0.132,-9.863,1.0,0.0538,124.009,4.0
Silence (feat. Trove),Julian Calor,0.0173,0.747,169568.0,0.728,8.59e-05,10.0,0.0813,-6.683,0.0,0.0785,126.019,4.0
Silent Emotions,Dimension 32,0.98,0.657,158456.0,0.156,0.923,11.0,0.111,-18.942,1.0,0.0335,120.098,4.0
Silent Film,luvwn,0.879,0.559,107585.0,0.0475,0.949,8.0,0.0942,-26.962,0.0,0.049,116.032,4.0
Silent Song,Kato,0.995,0.659,47395.0,0.0252,0.971,0.0,0.118,-29.631,1.0,0.0644,72.679,5.0
Silent Song Piano,Kato,0.992,0.746,66458.0,0.0106,0.968,9.0,0.106,-28.922,0.0,0.108,109.076,4.0
Silent Wood,Purrple Cat,0.916,0.649,187650.0,0.151,0.95,9.0,0.0764,-16.832,0.0,0.0299,99.997,4.0
Silhouette,Goldroom,0.0827,0.715,268040.0,0.641,0.125,0.0,0.122,-7.008,1.0,0.0391,115.014,4.0
Silhouette,Jacob Lee,0.493,0.246,301804.0,0.486,0.0,11.0,0.136,-9.752,0.0,0.0664,79.946,4.0
Silia,Apparat,0.924,0.289,183063.0,0.0852,0.957,3.0,0.0982,-19.513,0.0,0.0335,95.057,4.0
Silver Lines,TRACES,0.0859,0.447,216612.0,0.546,0.0,6.0,0.0739,-7.429,0.0,0.156,88.597,4.0
Silver Lining,The Neighbourhood,0.0226,0.562,179453.0,0.53,0.00419,2.0,0.106,-7.665,1.0,0.0286,122.92,4.0
Silver Skies,MANILA GREY,0.351,0.688,182889.0,0.649,0.0,6.0,0.106,-7.406,1.0,0.0856,99.977,4.0
Simple Dreams,WYS,0.875,0.644,165255.0,0.241,0.36,0.0,0.401,-14.602,1.0,0.0416,138.946,4.0
Sims,Lauv,0.675,0.637,157371.0,0.39,0.0,2.0,0.0687,-8.915,1.0,0.23,99.831,4.0
Sinatra,Forrest Nolan,0.886,0.444,156342.0,0.301,0.0,0.0,0.183,-8.88,1.0,0.0334,95.278,3.0
Sing To Me,MISSIO,0.0864,0.55,189920.0,0.872,0.000291,2.0,0.0617,-4.742,0.0,0.0588,142.041,4.0
Sink into the Floor,Feng Suave,0.712,0.566,281054.0,0.394,2.59e-05,10.0,0.156,-11.438,0.0,0.0445,78.948,4.0
Siren Song,Transcend,0.000145,0.445,373691.0,0.96,0.661,7.0,0.135,-5.803,1.0,0.0515,170.003,4.0
Sit like a Flamingo,Half an Orange,0.0295,0.698,187969.0,0.783,4.25e-05,11.0,0.0868,-7.034,0.0,0.0644,127.967,4.0
Six Days - Remix,DJ Shadow,0.0351,0.641,232000.0,0.943,0.000259,5.0,0.328,-6.254,0.0,0.264,171.811,4.0
Six Feet Apart,Alec Benjamin,0.811,0.492,173705.0,0.378,0.0,5.0,0.136,-7.117,1.0,0.0304,110.907,4.0
Sixty in Paris,Lund,0.0307,0.486,415000.0,0.882,0.0,9.0,0.234,-6.932,1.0,0.0966,119.906,4.0
Skechers,DripReport,0.26,0.903,106000.0,0.327,0.011,1.0,0.108,-9.727,1.0,0.0877,100.008,4.0
Skeletons,Lili Pistorius,0.047,0.758,160000.0,0.729,1.03e-06,9.0,0.067,-6.543,1.0,0.132,128.988,4.0
Skin,Sabrina Carpenter,0.428,0.557,177500.0,0.457,0.0,7.0,0.0567,-5.372,1.0,0.0335,105.918,4.0
Skin & Bones,Lund,0.822,0.849,217942.0,0.285,2.9e-06,7.0,0.116,-11.58,0.0,0.041,125.504,4.0
Skinny Love,Bon Iver,0.845,0.592,238520.0,0.263,5.68e-06,4.0,0.127,-14.029,0.0,0.0568,76.366,4.0
Sky is the Limit,Mark Ambor,0.891,0.519,159345.0,0.256,0.0,4.0,0.181,-14.184,1.0,0.0444,122.715,4.0
Skyline,Khalid,0.0179,0.733,182895.0,0.653,0.0218,11.0,0.184,-6.094,1.0,0.0391,119.996,5.0
Skyline,MÖWE,0.0325,0.629,163948.0,0.87,1.71e-06,8.0,0.129,-3.352,0.0,0.0304,117.96,4.0
Sleep,Linearwave,0.984,0.597,135882.0,0.136,0.889,0.0,0.248,-24.173,0.0,0.0366,135.954,4.0
Sleep 4Ever (with blackbear),JORIE,,,,,,,,,,,,
Sleep Alone,Two Door Cinema Club,0.0001,0.53,236440.0,0.752,0.00176,0.0,0.0926,-5.16,1.0,0.043,148.038,4.0
Sleep On The Floor,The Lumineers,0.249,0.389,211851.0,0.431,0.0,7.0,0.13,-8.061,1.0,0.0344,142.14,4.0
Sleep Peacefully,Low Roar,0.691,0.15,168086.0,0.333,0.37,2.0,0.303,-12.693,1.0,0.0374,169.09,3.0
Sleepwalking,munro,0.474,0.426,329508.0,0.491,0.00331,5.0,0.083,-6.66,0.0,0.0365,61.063,3.0
Sleepwalking (Through the Night),munro,,,,,,,,,,,,
Sleepy Shores,André Rieu,0.894,0.173,237133.0,0.258,0.838,7.0,0.12,-14.238,1.0,0.0319,140.871,4.0
Slide,Frankie Cosmos,0.948,0.593,60905.0,0.243,0.0462,7.0,0.113,-13.849,1.0,0.0539,118.694,4.0
Slip Away,Perfume Genius,0.374,0.603,165330.0,0.509,2.91e-05,1.0,0.0627,-6.824,1.0,0.0311,136.592,4.0
Slipping Through My Fingers,Ethan Hodges,0.828,0.654,221475.0,0.236,0.0,10.0,0.0384,-12.391,1.0,0.0387,137.784,3.0
Slow,shy martin,0.815,0.636,163547.0,0.243,0.0,2.0,0.111,-9.509,1.0,0.04,142.016,4.0
Slow Dance (feat. Ava Max),AJ Mitchell,0.114,0.732,193548.0,0.85,2.02e-06,1.0,0.0388,-5.999,1.0,0.0444,124.024,4.0
Slow Dancing in a Burning Room,John Mayer,0.575,0.667,242000.0,0.361,0.00506,1.0,0.0805,-8.69,0.0,0.0273,134.018,5.0
Slow Down,Low Roar,0.86,0.364,232269.0,0.178,0.000493,10.0,0.106,-16.483,1.0,0.0295,94.065,4.0
Slow Down,Peter McPoland,0.341,0.347,202347.0,0.634,0.0,7.0,0.842,-3.345,1.0,0.051,126.913,3.0
Slow Grenade,Ellie Goulding,0.0996,0.758,217493.0,0.562,0.0,9.0,0.0996,-6.302,1.0,0.0771,142.035,4.0
Slow Hand,Conway Twitty,0.22,0.796,174640.0,0.337,0.0,5.0,0.115,-18.041,1.0,0.0334,106.923,4.0
Slow Motion,Charlotte Lawrence,0.423,0.665,183850.0,0.61,0.0,0.0,0.127,-7.655,0.0,0.0436,127.971,4.0
Slow Nights,Besomorph,0.464,0.674,152381.0,0.491,1.77e-05,3.0,0.106,-10.853,0.0,0.36,126.038,4.0
Slow Party,WILLIS,0.00703,0.204,313173.0,0.747,0.000261,9.0,0.13,-6.72,0.0,0.0338,150.804,4.0
Slow Ride,Foghat,0.0202,0.493,232533.0,0.586,0.00106,2.0,0.102,-13.916,1.0,0.046,113.618,4.0
Smack That,Akon,0.321,0.939,212360.0,0.742,0.0,5.0,0.107,-5.171,0.0,0.0467,118.978,4.0
Smells Like Me,Charlie Puth,0.329,0.602,204079.0,0.565,0.0,11.0,0.0622,-6.498,1.0,0.0498,208.038,4.0
Smells Like Teen Spirit,Nirvana,2.55e-05,0.502,301920.0,0.912,0.000173,1.0,0.106,-4.556,1.0,0.0564,116.761,4.0
Smile in the Face of the Devil,Matt Maltese,0.913,0.48,158714.0,0.363,0.75,3.0,0.11,-7.561,1.0,0.029,120.61,3.0
Smithereens,Twenty One Pilots,0.296,0.764,177040.0,0.548,1.01e-05,6.0,0.0769,-7.627,1.0,0.14,151.02,4.0
Snowman,Sia,0.483,0.716,165907.0,0.512,0.0,1.0,0.0928,-6.257,1.0,0.0331,104.957,3.0
So Anxious,Ginuwine,0.279,0.733,276067.0,0.395,2.37e-06,6.0,0.468,-11.959,0.0,0.0366,96.085,4.0
So Bad,Ethan Dufault,0.0696,0.806,151327.0,0.515,2.46e-06,9.0,0.0639,-6.834,1.0,0.0455,112.989,4.0
So Far Away,Surfaces,0.149,0.714,207375.0,0.68,6.27e-06,4.0,0.098,-5.321,1.0,0.132,160.021,4.0
So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,0.435,0.526,183637.0,0.52,0.0,6.0,0.197,-7.985,0.0,0.0569,149.119,4.0
So Lonely,Jorja Smith,0.941,0.451,199934.0,0.159,7.71e-06,3.0,0.12,-10.443,1.0,0.0487,141.475,4.0
So Sick (feat. blackbear) [Martin Jensen Remix],Kiiara,0.121,0.803,165492.0,0.491,9.69e-06,6.0,0.0689,-7.196,1.0,0.0821,121.984,4.0
So What (feat. A R I Z O N A),Louis The Child,0.3,0.799,177476.0,0.791,0.00089,2.0,0.104,-5.173,1.0,0.109,119.993,4.0
So Wrong,JØRD,0.116,0.754,136615.0,0.441,0.0,4.0,0.119,-8.59,0.0,0.0383,130.019,4.0
Sober,Childish Gambino,0.0979,0.701,252013.0,0.591,2.53e-05,0.0,0.551,-6.646,1.0,0.0301,98.056,4.0
Socha Hai,Farhan Akhtar,0.722,0.593,246132.0,0.773,0.0,2.0,0.117,-5.591,1.0,0.0339,133.975,4.0
Social Stamina,ROSIE,0.875,0.698,154560.0,0.197,0.0,3.0,0.0799,-8.799,1.0,0.0334,109.794,4.0
Sociopath,StayLoose,0.0767,0.611,204827.0,0.562,3.23e-06,1.0,0.118,-7.849,0.0,0.0874,74.994,4.0
Sofia,Askjell,0.975,0.415,437317.0,0.216,0.92,6.0,0.105,-17.86,0.0,0.0439,113.875,4.0
Soft Room,Lorn,0.0775,0.417,143173.0,0.868,0.792,6.0,0.305,-7.993,0.0,0.0451,79.705,4.0
Softcore,The Neighbourhood,0.0484,0.575,206280.0,0.568,0.000417,9.0,0.286,-5.509,0.0,0.03,93.986,4.0
Sokkenai,RADWIMPS,0.594,0.626,392427.0,0.399,0.0,0.0,0.101,-7.304,1.0,0.0363,109.916,4.0
Sola,Nina Cobham,0.286,0.749,198594.0,0.393,0.000218,4.0,0.113,-13.374,0.0,0.199,125.336,4.0
Solar Power,Lorde,0.237,0.73,192621.0,0.483,7.99e-05,4.0,0.31,-8.565,1.0,0.0879,87.996,4.0
"Solfeggio in C Minor, Wq. 117/2, H. 220",Carl Philipp Emanuel Bach,0.988,0.265,62307.0,0.146,0.92,5.0,0.124,-24.717,0.0,0.0432,77.239,4.0
Solid Ground,Bishu,0.0371,0.718,150492.0,0.677,5.81e-05,4.0,0.112,-6.668,1.0,0.0361,122.003,4.0
Solo,Prismo,0.000354,0.442,183755.0,0.847,0.011,10.0,0.374,-4.111,0.0,0.107,179.872,3.0
Somber,Koopville,0.823,0.678,143273.0,0.101,0.879,11.0,0.11,-16.304,0.0,0.0366,122.033,4.0
Some Type of Love,Charlie Puth,0.392,0.702,187907.0,0.595,0.0,2.0,0.0753,-6.005,1.0,0.0912,90.497,4.0
Somebody I'm Not,Martin Jensen,0.153,0.718,167727.0,0.725,0.0,9.0,0.32,-5.409,1.0,0.0519,100.044,4.0
Somebody To Love,OneRepublic,0.0158,0.401,181408.0,0.503,0.0,2.0,0.134,-8.084,1.0,0.0439,118.486,4.0
Somebody To You,The Vamps,0.0854,0.559,182827.0,0.849,0.0,3.0,0.328,-4.676,1.0,0.0454,86.978,4.0
Somebody Told Me,Charlie Puth,0.101,0.592,216053.0,0.839,0.0,1.0,0.0528,-4.944,0.0,0.0564,168.501,4.0
Someday,Lliam Taylor,0.89,0.766,201656.0,0.432,0.83,1.0,0.0983,-11.831,1.0,0.129,112.027,4.0
Someone,Space Primates,0.0918,0.688,203825.0,0.767,0.0,1.0,0.117,-5.424,0.0,0.0386,135.072,4.0
Someone Else's Star,FINNEAS,0.865,0.617,209174.0,0.195,3.52e-05,0.0,0.0964,-11.93,1.0,0.0467,114.894,4.0
Someone New,Hozier,0.429,0.443,222813.0,0.533,3.66e-06,7.0,0.332,-5.956,1.0,0.0473,183.791,4.0
Someone To Say - Reprise,Peter Dinklage,0.736,0.539,171400.0,0.407,0.0,9.0,0.122,-10.878,1.0,0.0408,115.969,3.0
Someone To You,BANNERS,0.00517,0.52,219801.0,0.903,0.0,2.0,0.254,-5.497,1.0,0.042,74.988,4.0
Someone You Loved,Lewis Capaldi,0.751,0.501,182161.0,0.405,0.0,1.0,0.105,-5.679,1.0,0.0319,109.891,4.0
Someone You Loved,Nicholas Lentz,0.746,0.594,183792.0,0.455,0.0,1.0,0.0943,-7.353,1.0,0.027,109.876,4.0
Something Big,Shawn Mendes,0.00614,0.695,161440.0,0.854,0.0,7.0,0.158,-3.891,0.0,0.0431,112.008,4.0
Something Bout That Feeling,Devin Kennedy,0.064,0.69,132689.0,0.397,0.0,5.0,0.0784,-6.514,1.0,0.0453,203.723,4.0
Something In The Way,Nirvana,0.745,0.427,232147.0,0.201,0.263,8.0,0.109,-13.044,1.0,0.0317,105.218,4.0
Something Just Like This,The Chainsmokers,0.0498,0.617,247160.0,0.635,1.44e-05,11.0,0.164,-6.769,0.0,0.0317,103.019,4.0
Something Stupid (feat. AWA),Jonas Blue,0.276,0.705,176734.0,0.864,0.00037,0.0,0.0872,-5.13,0.0,0.0344,120.012,4.0
Something To Remember Me By,The Horrors,0.00221,0.626,400042.0,0.725,0.686,0.0,0.116,-8.394,1.0,0.0285,121.017,4.0
Something in the Middle,Ewan J Phillips,0.937,0.409,233000.0,0.0914,0.0,3.0,0.0986,-15.083,1.0,0.0555,74.83,4.0
Sometimes,Grey Daze,0.0298,0.463,206680.0,0.9,0.000459,4.0,0.0651,-3.757,0.0,0.0523,159.964,3.0
Somewhere Now,luvwn,0.94,0.581,169411.0,0.152,0.925,4.0,0.0942,-24.074,0.0,0.0517,102.142,4.0
Son,Sleeping At Last,0.924,0.358,244004.0,0.277,0.0,10.0,0.19,-12.42,1.0,0.0344,109.555,4.0
"Sonata for Violin and Guitar in A Minor, Op. 2, No. 6, MS 26: Tempo di Walzer",Niccolò Paganini,0.882,0.555,98973.0,0.151,0.573,9.0,0.0832,-16.742,0.0,0.0477,146.782,3.0
Song 1,Mud Flow,0.939,0.632,192773.0,0.193,0.0882,11.0,0.0903,-15.796,0.0,0.0309,112.155,4.0
Song You'll Never Hear (feat. Maisie Peters),Sarcastic Sounds,0.844,0.529,153191.0,0.64,0.0,9.0,0.106,-7.038,1.0,0.0628,81.505,4.0
Song of the South,Alabama,0.176,0.486,190800.0,0.633,0.0,9.0,0.312,-8.414,1.0,0.0365,162.158,4.0
Sonho Lúcido,colours in the dark,0.922,0.545,165000.0,0.0706,0.828,0.0,0.0776,-22.841,0.0,0.0376,128.018,4.0
Soni De Nakhre,Wajid,0.00698,0.829,261013.0,0.852,0.000278,6.0,0.055,-5.4,1.0,0.0477,131.989,4.0
Soniye,KK,0.0701,0.615,296720.0,0.76,3.95e-05,2.0,0.12,-8.082,1.0,0.0761,171.951,4.0
Soniyo,Raju Singh,0.504,0.637,328440.0,0.591,3.29e-06,9.0,0.135,-6.117,1.0,0.0342,119.956,4.0
Sooner,The Low Blow,0.813,0.561,151385.0,0.0783,0.0,3.0,0.067,-16.281,1.0,0.0397,129.984,4.0
"Sorochintsi Fair, Act I: Gopak (Hopak)",Modest Mussorgsky,0.953,0.49,109000.0,0.225,0.671,7.0,0.296,-16.843,1.0,0.0428,127.316,4.0
Sorrento,Alexenn,0.0177,0.65,228571.0,0.9,0.000611,9.0,0.0946,-4.071,0.0,0.0375,125.978,4.0
"Sorrow - From ""Gladiator"" Soundtrack",Lisa Gerrard,0.821,0.124,86307.0,0.133,0.852,1.0,0.12,-23.052,1.0,0.0421,83.766,4.0
Sorry,Halsey,0.913,0.513,220541.0,0.25,0.0,5.0,0.117,-9.376,0.0,0.0367,74.103,4.0
Sorry,Justin Bieber,0.0797,0.654,200787.0,0.76,0.0,0.0,0.299,-3.669,0.0,0.045,99.945,4.0
Sorry Seems To Be The Hardest Word - feat.Elton John,Blue,0.19,0.566,221893.0,0.586,1.3e-05,7.0,0.379,-6.889,0.0,0.0313,78.964,4.0
Sorry Sorry,Sachin-Jigar,0.0561,0.789,197427.0,0.797,0.0186,0.0,0.129,-8.557,1.0,0.0478,126.996,4.0
Sorry to Your Next Ex,Haiden,0.0687,0.614,169613.0,0.65,0.0,8.0,0.117,-8.208,1.0,0.0323,140.974,4.0
Sound Mirrors,Coldcut,0.196,0.516,359387.0,0.679,0.245,10.0,0.167,-8.394,0.0,0.032,83.003,4.0
Sour Times,Portishead,0.0508,0.698,252267.0,0.633,0.272,8.0,0.264,-6.68,0.0,0.0406,94.085,4.0
South,HXVRMXN,0.399,0.866,192000.0,0.667,0.00242,6.0,0.156,-6.68,0.0,0.0558,139.939,4.0
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,0.148,0.857,204467.0,0.621,0.0,9.0,0.0865,-6.376,0.0,0.0825,97.989,4.0
Soy Yo,Bomba Estéreo,0.0396,0.887,159800.0,0.581,0.000198,11.0,0.0788,-7.632,0.0,0.172,117.042,4.0
Space Bound,Eminem,0.0417,0.668,278640.0,0.886,0.0,0.0,0.459,-3.474,1.0,0.117,142.002,4.0
Space Makes Me Sad,Fiji Blue,0.387,0.557,136419.0,0.429,0.000478,6.0,0.192,-10.266,1.0,0.189,90.574,4.0
Space Song,Beach House,0.229,0.508,320467.0,0.792,0.124,0.0,0.145,-7.311,0.0,0.0297,147.067,4.0
Spark,kyu,0.937,0.849,151018.0,0.308,0.859,9.0,0.102,-11.735,0.0,0.0367,105.001,3.0
Sparkle - English Version,RADWIMPS,0.56,0.539,411493.0,0.508,0.0,11.0,0.113,-5.913,1.0,0.0348,123.958,4.0
Sparkle - Original Version,RADWIMPS,0.729,0.634,410213.0,0.506,1.11e-06,11.0,0.12,-5.882,1.0,0.0316,124.003,4.0
Sparkle - movie ver.,RADWIMPS,0.687,0.372,537653.0,0.426,0.00784,11.0,0.109,-8.421,1.0,0.0339,123.993,4.0
Speakers,Alec Benjamin,0.802,0.416,159966.0,0.55,0.0,6.0,0.319,-5.78,1.0,0.0493,99.383,4.0
Spiders,RAINNE,0.188,0.674,191250.0,0.555,9.6e-06,2.0,0.3,-6.712,1.0,0.0323,95.981,4.0
Spinnin,Connor Price,0.226,0.765,110938.0,0.572,0.0,11.0,0.192,-6.153,0.0,0.128,140.013,4.0
Spinning Over You,REYKO,0.67,0.805,194746.0,0.842,0.116,1.0,0.14,-2.207,0.0,0.0357,99.984,4.0
Spiral Stairs,Yot Club,0.491,0.829,146026.0,0.57,0.206,8.0,0.0847,-7.609,1.0,0.11,121.638,4.0
Spoil My Night (feat. Swae Lee),Post Malone,0.341,0.672,194560.0,0.717,2.4e-05,1.0,0.106,-2.714,1.0,0.034,160.981,4.0
Spoiler - Original Mix,Hyper,0.000969,0.424,272000.0,0.797,0.841,5.0,0.234,-2.321,1.0,0.0577,179.893,4.0
Spotlight,Mutemath,0.000155,0.41,200516.0,0.901,1.08e-05,10.0,0.243,-4.498,1.0,0.0691,152.039,4.0
Square One,Grandtheft,0.254,0.608,205847.0,0.732,0.0,10.0,0.161,-4.767,0.0,0.108,149.845,4.0
"Srivalli (From ""Pushpa The Rise Part - 01"")",Javed Ali,,,,,,,,,,,,
St. Eriksplan,Low Roar,0.731,0.453,221188.0,0.236,0.596,11.0,0.12,-12.606,0.0,0.0282,98.065,4.0
Stadiums - Acoustic,Ben Schuller,0.967,0.451,194221.0,0.259,0.0,7.0,0.138,-9.396,0.0,0.0389,102.25,4.0
Stan,Eminem,0.0371,0.78,404107.0,0.768,2.34e-06,6.0,0.518,-4.325,0.0,0.238,80.063,4.0
Stan - Recorded at Spotify Studios NYC,Alec Benjamin,0.625,0.693,202482.0,0.549,0.0,6.0,0.122,-8.964,0.0,0.418,82.152,4.0
Star,Bazzi,0.3,0.694,169872.0,0.389,0.0,8.0,0.158,-5.41,1.0,0.0706,90.984,4.0
Star Glide,MUZZ,7.18e-05,0.42,307199.0,0.964,0.000274,7.0,0.543,-1.397,1.0,0.107,174.881,4.0
StarWaves,M83,0.237,0.321,221022.0,0.177,0.837,8.0,0.102,-12.708,1.0,0.035,99.088,4.0
Starboy,The Weeknd,0.141,0.679,230453.0,0.587,6.35e-06,7.0,0.137,-7.015,1.0,0.276,186.003,4.0
Stargazing,The Neighbourhood,0.00304,0.512,217027.0,0.483,0.0011,0.0,0.12,-7.798,1.0,0.0298,160.009,4.0
Stars,Sam Mueller,0.743,0.653,178326.0,0.384,0.0,7.0,0.11,-11.765,1.0,0.051,95.058,4.0
Stars,imagiro,0.841,0.694,110634.0,0.347,0.916,0.0,0.108,-13.28,1.0,0.0627,69.824,4.0
Start Again (feat. Logic),OneRepublic,0.162,0.564,165627.0,0.722,0.0,1.0,0.0931,-5.59,0.0,0.124,99.083,4.0
Start Me Up - Remastered 2009,The Rolling Stones,0.0436,0.631,213067.0,0.932,0.137,5.0,0.0918,-4.142,1.0,0.0354,122.429,4.0
Start Up,Jonathan & Friends,0.618,0.583,178859.0,0.642,2.48e-06,3.0,0.119,-9.843,1.0,0.113,162.027,4.0
Start Up (Stripped),Jonathan & Friends,0.798,0.332,186667.0,0.329,0.0,3.0,0.0909,-7.152,1.0,0.0333,160.759,4.0
Start a Riot,Duckwrth,0.0128,0.728,171467.0,0.727,0.0,2.0,0.0882,-3.585,1.0,0.206,143.144,4.0
Stat - Original Mix,Audiophile 021,0.00523,0.812,327725.0,0.621,0.841,11.0,0.0904,-12.215,0.0,0.0817,140.011,4.0
Stay,Hans Zimmer,0.00612,0.0863,412424.0,0.0476,0.906,5.0,0.125,-15.941,1.0,0.0449,85.368,4.0
Stay (Don't Go),Kid Travis,0.0346,0.458,207161.0,0.239,0.0,11.0,0.0815,-15.877,0.0,0.0599,94.993,4.0
Stay Alive (Prod. SUGA of BTS),Jung Kook,0.299,0.512,210928.0,0.76,0.0,2.0,0.103,-5.889,0.0,0.0682,130.096,4.0
Stay Alone,2hz,0.577,0.504,226254.0,0.76,0.0,0.0,0.251,-4.518,0.0,0.176,86.674,4.0
Stay High,Annika Wells,0.0487,0.616,205714.0,0.654,0.0,5.0,0.113,-5.538,1.0,0.0564,153.901,4.0
Stay Over,Tove Lo,0.547,0.639,189191.0,0.552,0.0,6.0,0.0903,-6.916,0.0,0.145,151.426,3.0
Stay The Night,Egzod,0.263,0.626,192200.0,0.839,0.000741,4.0,0.18,-3.938,0.0,0.0465,149.97,4.0
Stay Together,Lauv,0.256,0.892,140316.0,0.595,1.79e-05,9.0,0.116,-7.053,1.0,0.0811,155.086,4.0
Steal My Clothes (feat. Bea Miller),Kito,0.608,0.743,129947.0,0.389,1.65e-06,8.0,0.272,-9.121,1.0,0.128,98.006,4.0
Stella Brown,Jelani Aryeh,0.273,0.733,186325.0,0.481,0.0739,2.0,0.287,-7.554,1.0,0.0347,125.009,4.0
Step,Vampire Weekend,0.605,0.621,251627.0,0.713,8.28e-06,10.0,0.103,-7.226,1.0,0.102,78.022,4.0
Step Back!,1nonly,0.185,0.783,150675.0,0.89,0.00417,1.0,0.0969,-5.995,1.0,0.2,127.996,4.0
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0.0319,0.646,210960.0,0.795,0.0,9.0,0.267,-3.293,1.0,0.0976,89.99,4.0
Steve,Alec Benjamin,0.845,0.348,173487.0,0.353,0.0,10.0,0.181,-9.012,1.0,0.0334,80.558,3.0
Still Don't Know My Name,Labrinth,0.471,0.316,153294.0,0.63,0.262,5.0,0.205,-5.963,1.0,0.117,89.643,1.0
Still Dreaming,Lenny Loops,0.772,0.534,144000.0,0.15,0.859,7.0,0.112,-21.428,0.0,0.0287,60.012,4.0
